,client_type,service_tier,reserved_gpu_type
715,cloud_marketplace,standard,GPU_T1
716,internal_research,priority,GPU_T1
717,cloud_marketplace,standard,GPU_T1
718,managed_account,standard,GPU_T1
719,cloud_marketplace,on_demand,GPU_T1
720,cloud_marketplace,standard,GPU_T4
721,cloud_marketplace,standard,GPU_T1
722,cloud_marketplace,standard,GPU_T1
723,cloud_marketplace,standard,GPU_T1
724,internal_research,standard,GPU_T1
725,cloud_marketplace,standard,GPU_T1
726,cloud_marketplace,standard,GPU_T1
727,internal_research,priority,GPU_T1
728,cloud_marketplace,priority,GPU_T7
729,cloud_marketplace,on_demand,GPU_T1
730,internal_research,standard,GPU_T4
731,cloud_marketplace,standard,GPU_T5
732,cloud_marketplace,on_demand,GPU_T1
733,internal_research,standard,GPU_T4
734,cloud_marketplace,standard,GPU_T1
735,internal_research,standard,GPU_T1
736,research_consortium,priority,GPU_T1
737,cloud_marketplace,standard,GPU_T1
738,internal_research,standard,GPU_T1
739,cloud_marketplace,on_demand,GPU_T1
740,managed_account,standard,GPU_T1
741,internal_research,standard,GPU_T5
742,cloud_marketplace,standard,GPU_T3
743,cloud_marketplace,standard,GPU_T1
744,cloud_marketplace,standard,GPU_T5
745,managed_account,standard,GPU_T1
746,cloud_marketplace,standard,GPU_T4
747,research_consortium,priority,GPU_T1
748,internal_research,standard,GPU_T6
749,cloud_marketplace,standard,GPU_T1
750,cloud_marketplace,standard,GPU_T1
751,internal_research,standard,GPU_T1
752,internal_research,standard,GPU_T1
753,cloud_marketplace,standard,GPU_T5
754,cloud_marketplace,standard,GPU_T4
755,cloud_marketplace,standard,GPU_T1
756,cloud_marketplace,on_demand,GPU_T1
757,cloud_marketplace,on_demand,GPU_T1
758,cloud_marketplace,on_demand,GPU_T1
759,cloud_marketplace,standard,GPU_T1
760,internal_research,standard,GPU_T1
761,cloud_marketplace,on_demand,GPU_T1
762,cloud_marketplace,standard,GPU_T1
763,managed_account,priority,GPU_T1
764,cloud_marketplace,standard,GPU_T1
765,enterprise_client,standard,GPU_T1
766,cloud_marketplace,standard,GPU_T1
767,cloud_marketplace,standard,GPU_T4
768,cloud_marketplace,standard,GPU_T1
769,cloud_marketplace,on_demand,GPU_T1
770,internal_research,standard,GPU_T4
771,managed_account,priority,GPU_T1
772,internal_research,on_demand,GPU_T4
773,research_consortium,standard,GPU_T1
774,research_consortium,standard,GPU_T1
775,internal_research,standard,GPU_T4
776,enterprise_client,standard,GPU_T1
777,enterprise_client,standard,GPU_T1
778,enterprise_client,standard,GPU_T1
779,cloud_marketplace,standard,GPU_T1
780,cloud_marketplace,on_demand,GPU_T1
781,research_consortium,standard,GPU_T1
782,internal_research,standard,GPU_T4
783,internal_research,standard,GPU_T4
784,cloud_marketplace,on_demand,GPU_T1
785,cloud_marketplace,standard,GPU_T1
786,research_consortium,standard,GPU_T1
787,cloud_marketplace,standard,GPU_T1
788,cloud_marketplace,standard,GPU_T5
789,internal_research,standard,GPU_T1
790,cloud_marketplace,standard,GPU_T6
791,managed_account,standard,GPU_T1
792,managed_account,standard,GPU_T1
793,internal_research,standard,GPU_T1
794,cloud_marketplace,standard,GPU_T1
795,cloud_marketplace,standard,GPU_T6
796,managed_account,standard,GPU_T1
797,managed_account,standard,GPU_T1
798,managed_account,priority,GPU_T1
799,internal_research,standard,GPU_T6
800,cloud_marketplace,standard,GPU_T5
801,sponsored_project,standard,GPU_T1
802,cloud_marketplace,standard,GPU_T1
803,enterprise_client,standard,GPU_T1
804,internal_research,standard,GPU_T4
805,cloud_marketplace,standard,GPU_T1
806,cloud_marketplace,standard,GPU_T1
807,internal_research,standard,GPU_T6
808,internal_research,standard,GPU_T4
809,managed_account,standard,GPU_T1
810,managed_account,standard,GPU_T1
811,managed_account,standard,GPU_T1
812,internal_research,standard,GPU_T4
813,internal_research,on_demand,GPU_T1
814,cloud_marketplace,standard,GPU_T1
815,managed_account,priority,GPU_T1
816,cloud_marketplace,standard,GPU_T1
817,cloud_marketplace,standard,GPU_T1
818,cloud_marketplace,standard,GPU_T1
819,enterprise_client,standard,GPU_T1
820,managed_account,standard,GPU_T1
821,cloud_marketplace,priority,GPU_T4
822,internal_research,standard,GPU_T1
823,cloud_marketplace,standard,GPU_T1
824,enterprise_client,standard,GPU_T1
825,managed_account,standard,GPU_T5
826,cloud_marketplace,standard,GPU_T1
827,internal_research,standard,GPU_T1
828,research_consortium,standard,GPU_T1
829,internal_research,standard,GPU_T4
830,research_consortium,standard,GPU_T1
831,research_consortium,standard,GPU_T1
832,research_consortium,standard,GPU_T1
833,managed_account,standard,GPU_T1
834,managed_account,standard,GPU_T1
835,sponsored_project,standard,GPU_T4
836,cloud_marketplace,standard,GPU_T1
837,research_consortium,standard,GPU_T1
838,research_consortium,standard,GPU_T1
839,cloud_marketplace,standard,GPU_T1
840,managed_account,standard,GPU_T1
841,managed_account,standard,GPU_T1
842,research_consortium,standard,GPU_T1
843,research_consortium,standard,GPU_T1
844,research_consortium,standard,GPU_T1
845,research_consortium,standard,GPU_T1
846,research_consortium,standard,GPU_T1
847,managed_account,standard,GPU_T1
848,cloud_marketplace,standard,GPU_T5
849,cloud_marketplace,standard,GPU_T1
850,research_consortium,standard,GPU_T1
851,managed_account,standard,GPU_T1
852,enterprise_client,standard,GPU_T1
853,cloud_marketplace,standard,GPU_T1
854,enterprise_client,standard,GPU_T1
855,enterprise_client,standard,GPU_T1
856,cloud_marketplace,standard,GPU_T1
857,cloud_marketplace,standard,GPU_T4
858,enterprise_client,standard,GPU_T1
859,cloud_marketplace,standard,GPU_T1
860,cloud_marketplace,standard,GPU_T1
861,enterprise_client,standard,GPU_T1
862,enterprise_client,standard,GPU_T1
863,cloud_marketplace,standard,GPU_T4
864,enterprise_client,standard,GPU_T1
865,enterprise_client,standard,GPU_T1
866,internal_research,standard,GPU_T1
867,cloud_marketplace,standard,GPU_T4
868,cloud_marketplace,standard,GPU_T4
869,enterprise_client,standard,GPU_T1
870,enterprise_client,standard,GPU_T1
871,enterprise_client,standard,GPU_T1
872,cloud_marketplace,standard,GPU_T1
873,enterprise_client,standard,GPU_T1
874,enterprise_client,standard,GPU_T1
875,enterprise_client,standard,GPU_T1
876,managed_account,standard,GPU_T1
877,enterprise_client,standard,GPU_T1
878,enterprise_client,standard,GPU_T1
879,cloud_marketplace,on_demand,GPU_T1
880,managed_account,standard,GPU_T5
881,managed_account,standard,GPU_T1
882,enterprise_client,standard,GPU_T1
883,internal_research,priority,GPU_T4
884,cloud_marketplace,standard,GPU_T1
885,managed_account,standard,GPU_T1
886,research_consortium,standard,GPU_T1
887,cloud_marketplace,standard,GPU_T7
888,cloud_marketplace,on_demand,GPU_T1
889,cloud_marketplace,standard,GPU_T4
890,enterprise_client,standard,GPU_T1
891,internal_research,standard,GPU_T1
892,cloud_marketplace,standard,GPU_T1
893,cloud_marketplace,standard,GPU_T1
894,cloud_marketplace,standard,GPU_T1
895,enterprise_client,standard,GPU_T1
896,managed_account,standard,GPU_T1
897,enterprise_client,standard,GPU_T1
898,cloud_marketplace,standard,GPU_T1
899,cloud_marketplace,standard,GPU_T4
900,cloud_marketplace,standard,GPU_T4
901,enterprise_client,standard,GPU_T1
902,cloud_marketplace,on_demand,GPU_T1
903,cloud_marketplace,standard,GPU_T1
904,cloud_marketplace,standard,GPU_T1
905,cloud_marketplace,standard,GPU_T1
906,cloud_marketplace,on_demand,GPU_T1
907,enterprise_client,standard,GPU_T1
908,research_consortium,standard,GPU_T1
909,cloud_marketplace,priority,GPU_T8
910,internal_research,standard,GPU_T1
911,enterprise_client,standard,GPU_T1
912,enterprise_client,standard,GPU_T1
913,cloud_marketplace,standard,GPU_T1
914,cloud_marketplace,standard,GPU_T1
915,cloud_marketplace,on_demand,GPU_T1
916,cloud_marketplace,priority,GPU_T1
917,research_consortium,standard,GPU_T1
918,cloud_marketplace,standard,GPU_T2
919,research_consortium,standard,GPU_T1
920,cloud_marketplace,standard,GPU_T1
921,research_consortium,standard,GPU_T1
922,cloud_marketplace,standard,GPU_T5
923,enterprise_client,standard,GPU_T1
924,cloud_marketplace,standard,GPU_T4
925,enterprise_client,standard,GPU_T1
926,cloud_marketplace,standard,GPU_T2
927,enterprise_client,standard,GPU_T1
928,research_consortium,standard,GPU_T1
929,research_consortium,standard,GPU_T1
930,internal_research,standard,GPU_T4
931,enterprise_client,standard,GPU_T1
932,cloud_marketplace,standard,GPU_T5
933,internal_research,priority,GPU_T4
934,enterprise_client,standard,GPU_T1
935,research_consortium,unknown,GPU_T1
936,research_consortium,unknown,GPU_T1
937,cloud_marketplace,standard,GPU_T4
938,managed_account,standard,GPU_T1
939,cloud_marketplace,on_demand,GPU_T1
940,research_consortium,unknown,GPU_T1
941,managed_account,standard,GPU_T1
942,cloud_marketplace,standard,GPU_T4
943,research_consortium,standard,GPU_T1
944,managed_account,standard,GPU_T1
945,research_consortium,unknown,GPU_T1
946,cloud_marketplace,standard,GPU_T5
947,cloud_marketplace,standard,GPU_T4
948,cloud_marketplace,priority,GPU_T4
949,managed_account,standard,GPU_T1
950,cloud_marketplace,on_demand,GPU_T1
951,cloud_marketplace,standard,GPU_T4
952,cloud_marketplace,priority,GPU_T4
953,internal_research,standard,GPU_T7
954,cloud_marketplace,standard,GPU_T7
955,research_consortium,standard,GPU_T1
956,research_consortium,standard,GPU_T1
957,research_consortium,standard,GPU_T1
958,research_consortium,standard,GPU_T1
959,cloud_marketplace,on_demand,GPU_T1
960,cloud_marketplace,standard,GPU_T1
961,cloud_marketplace,standard,GPU_T1
962,cloud_marketplace,standard,GPU_T4
963,internal_research,standard,GPU_T1
964,cloud_marketplace,standard,GPU_T4
965,research_consortium,standard,GPU_T1
966,internal_research,standard,GPU_T6
967,cloud_marketplace,standard,GPU_T6
968,cloud_marketplace,standard,GPU_T4
969,research_consortium,standard,GPU_T1
970,research_consortium,standard,GPU_T1
971,sponsored_project,standard,GPU_T1
972,cloud_marketplace,standard,GPU_T1
973,cloud_marketplace,standard,GPU_T4
974,cloud_marketplace,standard,GPU_T4
975,research_consortium,standard,GPU_T1
976,managed_account,standard,GPU_T1
977,research_consortium,priority,GPU_T1
978,internal_research,standard,GPU_T1
979,cloud_marketplace,standard,GPU_T1
980,research_consortium,standard,GPU_T1
981,cloud_marketplace,standard,GPU_T4
982,cloud_marketplace,standard,GPU_T4
983,enterprise_client,standard,GPU_T1
984,research_consortium,standard,GPU_T1
985,cloud_marketplace,standard,GPU_T1
986,research_consortium,standard,GPU_T1
987,research_consortium,standard,GPU_T4
988,managed_account,standard,GPU_T4
989,research_consortium,standard,GPU_T1
990,research_consortium,standard,GPU_T4
991,research_consortium,standard,GPU_T1
992,cloud_marketplace,standard,GPU_T6
993,cloud_marketplace,standard,GPU_T1
994,research_consortium,standard,GPU_T1
995,research_consortium,standard,GPU_T4
996,cloud_marketplace,standard,GPU_T1
997,research_consortium,standard,GPU_T1
998,research_consortium,standard,GPU_T1
999,research_consortium,standard,GPU_T1
1000,research_consortium,standard,GPU_T1
1001,research_consortium,standard,GPU_T4
1002,cloud_marketplace,standard,GPU_T4
1003,research_consortium,standard,GPU_T1
1004,research_consortium,standard,GPU_T1
1005,research_consortium,standard,GPU_T4
1006,research_consortium,standard,GPU_T4
1007,research_consortium,standard,GPU_T1
1008,internal_research,standard,GPU_T1
1009,cloud_marketplace,standard,GPU_T6
1010,internal_research,standard,GPU_T4
1011,cloud_marketplace,standard,GPU_T7
1012,internal_research,standard,GPU_T6
1013,cloud_marketplace,standard,GPU_T4
1014,cloud_marketplace,priority,GPU_T4
1015,cloud_marketplace,on_demand,GPU_T1
1016,cloud_marketplace,standard,GPU_T1
1017,managed_account,standard,GPU_T1
1018,cloud_marketplace,on_demand,GPU_T1
1019,cloud_marketplace,on_demand,GPU_T1
1020,cloud_marketplace,on_demand,GPU_T1
1021,internal_research,standard,GPU_T4
1022,cloud_marketplace,on_demand,GPU_T1
1023,cloud_marketplace,standard,GPU_T4
1024,cloud_marketplace,standard,GPU_T1
1025,cloud_marketplace,standard,GPU_T1
1026,internal_research,standard,GPU_T7
1027,cloud_marketplace,standard,GPU_T6
1028,managed_account,standard,GPU_T1
1029,cloud_marketplace,standard,GPU_T1
1030,cloud_marketplace,standard,GPU_T2
1031,managed_account,standard,GPU_T1
1032,cloud_marketplace,standard,GPU_T1
1033,cloud_marketplace,on_demand,GPU_T1
1034,managed_account,on_demand,GPU_T1
1035,managed_account,standard,GPU_T1
1036,internal_research,standard,GPU_T1
1037,managed_account,standard,GPU_T1
1038,cloud_marketplace,on_demand,GPU_T1
1039,cloud_marketplace,on_demand,GPU_T1
1040,cloud_marketplace,standard,GPU_T1
1041,cloud_marketplace,standard,GPU_T1
1042,internal_research,standard,GPU_T1
1043,cloud_marketplace,standard,GPU_T1
1044,cloud_marketplace,standard,GPU_T6
1045,sponsored_project,standard,GPU_T6
1046,cloud_marketplace,standard,GPU_T2
1047,cloud_marketplace,standard,GPU_T1
1048,cloud_marketplace,standard,GPU_T4
1049,internal_research,standard,GPU_T1
1050,cloud_marketplace,priority,GPU_T4
1051,cloud_marketplace,standard,GPU_T1
1052,managed_account,standard,GPU_T1
1053,internal_research,standard,GPU_T1
1054,internal_research,standard,GPU_T1
1055,managed_account,standard,GPU_T1
1056,enterprise_client,standard,GPU_T1
1057,cloud_marketplace,standard,GPU_T2
1058,cloud_marketplace,on_demand,GPU_T1
1059,managed_account,standard,GPU_T1
1060,research_consortium,standard,GPU_T1
1061,managed_account,standard,GPU_T1
1062,cloud_marketplace,on_demand,GPU_T1
1063,cloud_marketplace,standard,GPU_T7
1064,cloud_marketplace,standard,GPU_T4
1065,managed_account,standard,GPU_T1
1066,managed_account,standard,GPU_T1
1067,cloud_marketplace,standard,GPU_T1
1068,cloud_marketplace,standard,GPU_T4
1069,enterprise_client,standard,GPU_T1
1070,internal_research,standard,GPU_T6
1071,cloud_marketplace,standard,GPU_T1
1072,cloud_marketplace,on_demand,GPU_T1
1073,managed_account,standard,GPU_T1
1074,managed_account,standard,GPU_T1
1075,cloud_marketplace,standard,GPU_T1
1076,cloud_marketplace,standard,GPU_T1
1077,cloud_marketplace,standard,GPU_T3
1078,research_consortium,unknown,GPU_T1
1079,cloud_marketplace,on_demand,GPU_T1
1080,research_consortium,unknown,GPU_T1
1081,managed_account,standard,GPU_T1
1082,research_consortium,unknown,GPU_T1
1083,internal_research,standard,GPU_T4
1084,cloud_marketplace,standard,GPU_T4
1085,cloud_marketplace,standard,GPU_T7
1086,cloud_marketplace,on_demand,GPU_T1
1087,cloud_marketplace,standard,GPU_T1
1088,cloud_marketplace,on_demand,GPU_T1
1089,managed_account,standard,GPU_T1
1090,research_consortium,unknown,GPU_T1
1091,managed_account,standard,GPU_T4
1092,cloud_marketplace,standard,GPU_T4
1093,cloud_marketplace,standard,GPU_T1
1094,cloud_marketplace,on_demand,GPU_T1
1095,managed_account,standard,GPU_T1
1096,cloud_marketplace,standard,GPU_T4
1097,cloud_marketplace,standard,GPU_T4
1098,research_consortium,unknown,GPU_T1
1099,research_consortium,unknown,GPU_T1
1100,research_consortium,unknown,GPU_T1
1101,cloud_marketplace,standard,GPU_T4
1102,internal_research,standard,GPU_T1
1103,cloud_marketplace,standard,GPU_T1
1104,cloud_marketplace,standard,GPU_T5
1105,research_consortium,unknown,GPU_T1
1106,research_consortium,unknown,GPU_T1
1107,research_consortium,standard,GPU_T4
1108,cloud_marketplace,standard,GPU_T1
1109,internal_research,standard,GPU_T1
1110,cloud_marketplace,standard,GPU_T1
1111,cloud_marketplace,priority,GPU_T7
1112,cloud_marketplace,standard,GPU_T4
1113,cloud_marketplace,standard,GPU_T3
1114,cloud_marketplace,standard,GPU_T1
1115,managed_account,standard,GPU_T1
1116,cloud_marketplace,standard,GPU_T4
1117,internal_research,standard,GPU_T1
1118,cloud_marketplace,priority,GPU_T1
1119,internal_research,standard,GPU_T1
1120,managed_account,priority,GPU_T4
1121,cloud_marketplace,standard,GPU_T7
1122,cloud_marketplace,standard,GPU_T5
1123,cloud_marketplace,on_demand,GPU_T1
1124,internal_research,standard,GPU_T1
1125,research_consortium,enterprise,GPU_T1
1126,internal_research,standard,GPU_T1
1127,managed_account,standard,GPU_T1
1128,cloud_marketplace,on_demand,GPU_T1
1129,cloud_marketplace,standard,GPU_T1
1130,internal_research,standard,GPU_T4
1131,research_consortium,unknown,GPU_T1
1132,managed_account,standard,GPU_T1
1133,managed_account,standard,GPU_T1
1134,cloud_marketplace,on_demand,GPU_T1
1135,cloud_marketplace,standard,GPU_T1
1136,cloud_marketplace,standard,GPU_T5
1137,research_consortium,standard,GPU_T1
1138,research_consortium,standard,GPU_T1
1139,cloud_marketplace,standard,GPU_T1
1140,internal_research,standard,GPU_T1
1141,research_consortium,standard,GPU_T1
1142,research_consortium,standard,GPU_T1
1143,cloud_marketplace,standard,GPU_T7
1144,cloud_marketplace,standard,GPU_T1
1145,cloud_marketplace,on_demand,GPU_T1
1146,cloud_marketplace,standard,GPU_T1
1147,cloud_marketplace,standard,GPU_T4
1148,cloud_marketplace,standard,GPU_T4
1149,cloud_marketplace,on_demand,GPU_T1
1150,internal_research,standard,GPU_T1
1151,cloud_marketplace,standard,GPU_T1
1152,internal_research,standard,GPU_T1
1153,cloud_marketplace,standard,GPU_T1
1154,enterprise_client,standard,GPU_T1
1155,internal_research,standard,GPU_T1
1156,high_priority_partner,standard,GPU_T1
1157,enterprise_client,standard,GPU_T1
1158,enterprise_client,standard,GPU_T1
1159,cloud_marketplace,standard,GPU_T4
1160,research_consortium,standard,GPU_T1
1161,cloud_marketplace,on_demand,GPU_T1
1162,cloud_marketplace,standard,GPU_T1
1163,cloud_marketplace,standard,GPU_T4
1164,enterprise_client,standard,GPU_T1
1165,internal_research,standard,GPU_T1
1166,cloud_marketplace,on_demand,GPU_T1
1167,enterprise_client,standard,GPU_T1
1168,managed_account,priority,GPU_T1
1169,cloud_marketplace,standard,GPU_T1
1170,cloud_marketplace,standard,GPU_T1
1171,managed_account,standard,GPU_T1
1172,managed_account,standard,GPU_T4
1173,internal_research,standard,GPU_T1
1174,cloud_marketplace,on_demand,GPU_T1
1175,internal_research,standard,GPU_T1
